small_step_id,small_step_key,small_step_num_global,small_step_num_in_topic,year,age,term,difficulty,topic,small_step_name,baseline_ss_wr_desc,candidate_ss_wr_desc,scenario_label,result_set,recommendation_num,video_id,title,channel,duration_formatted,semantic_score,instruction_score,combined_score,instruction_justification
Year 1_5-6_Autumn__Place value within 10_15_The number line,year-1__5-6__autumn__blank__place-value-within-10__15__the-number-line,15,15,Year 1,5-6,Autumn,,Place value within 10,The number line,"are introduced to a number line for the first time. So far, children have only used number tracks, so they may be tempted to label the numbers in between the divisions on the number line. Careful explanation will be needed to avoid this. All number lines will count in 1s. The number line can be used to practise and consolidate the skills learnt so far in this block. Children recap counting from zero to 10 forwards when labelling a number line and can also practise counting backwards if they read from right to left. They can clearly see that 1 more is the next number to the right on the number line, while 1 less is the previous number. The number line can also be used to consolidate comparison of numbers using both words and inequality symbols, as well as being used to order numbers. A number line is a good opportunity to count from zero, as children do not do this when counting objects.","a demonstration of a number line, marked in equal increments from 1 to 10",critical_foci,candidate,2,7lmGUOAV8hA,How Do I Read Number Lines Marked in Units of 1? | KS2 Maths Concept for Kids,Twinkl_Educational_Publishing,00:04:43,0.7346,25.0,0.5408,"The transcript is not effectively aligned with the target curriculum objective for age 5-6 learners, as it introduces complex concepts like fractions and decimals without clear definitions or age-appropriate explanations. The language is too advanced, and the focus on multiple concepts (fractions, decimals, and measuring) distracts from the core idea of understanding a simple number line marked from 1 to 10."
Year 1_5-6_Autumn__Place value within 10_15_The number line,year-1__5-6__autumn__blank__place-value-within-10__15__the-number-line,15,15,Year 1,5-6,Autumn,,Place value within 10,The number line,"are introduced to a number line for the first time. So far, children have only used number tracks, so they may be tempted to label the numbers in between the divisions on the number line. Careful explanation will be needed to avoid this. All number lines will count in 1s. The number line can be used to practise and consolidate the skills learnt so far in this block. Children recap counting from zero to 10 forwards when labelling a number line and can also practise counting backwards if they read from right to left. They can clearly see that 1 more is the next number to the right on the number line, while 1 less is the previous number. The number line can also be used to consolidate comparison of numbers using both words and inequality symbols, as well as being used to order numbers. A number line is a good opportunity to count from zero, as children do not do this when counting objects.","a demonstration of a number line, marked in equal increments from 1 to 10",critical_foci,candidate,3,Mst8iZjIpFE,Math Antics - Fractions and Decimals,mathantics,00:09:15,0.7714,10.0,0.5029,"The transcript is not aligned with the target curriculum objective of teaching place value within 10 on a number line. It introduces complex concepts such as fractions and decimals, which are inappropriate for 5-6-year-olds. The language is too advanced, and there are no pictographic or diagrammatic examples to illustrate the core concept of a simple number line."
Year 1_5-6_Autumn__Addition and subtraction within 10_1_Introduce parts and wholes,year-1__5-6__autumn__blank__addition-and-subtraction-within-10__1__introduce-parts-and-wholes,16,1,Year 1,5-6,Autumn,,Addition and subtraction within 10,Introduce parts and wholes,"begin to think about parts and wholes. While this reinforces and reminds children of what they have learned in Reception, they are unlikely to have been formally introduced to the language of “parts” and “whole”. Ensure time is spent identifying the parts and the whole during activities. Allow children to explore and notice different compositions; for example, 5 can be composed of 2 and 3 or 1 and 4 or 1 and 1 and 3. Encourage children to recognise that numbers can be composed of two or more parts. At this stage, children should be given the opportunity to explore this concept through play and physical activities. The part-whole model is introduced in the next step.","an introduction to decomposing numbers into two smallers number that sum together to make the original number and calling the sum the ""whole"" and the addends the ""parts""",critical_foci,baseline,1,bYRkptZ97c4,Parts and Whole - Learn To Break Numbers Into Parts,Miacademy_&_MiaPrep_Learning_Channel,00:08:26,0.8536,85.0,0.8521,"The transcript effectively introduces the concepts of parts and wholes using relatable language and clear examples, such as the snap cubes and number bonds. It maintains a focus on the single concept throughout, uses age-appropriate language, and includes prompts for student engagement. However, it could benefit from more pictorial representations to further illustrate the concepts visually."
Year 1_5-6_Autumn__Addition and subtraction within 10_1_Introduce parts and wholes,year-1__5-6__autumn__blank__addition-and-subtraction-within-10__1__introduce-parts-and-wholes,16,1,Year 1,5-6,Autumn,,Addition and subtraction within 10,Introduce parts and wholes,"begin to think about parts and wholes. While this reinforces and reminds children of what they have learned in Reception, they are unlikely to have been formally introduced to the language of “parts” and “whole”. Ensure time is spent identifying the parts and the whole during activities. Allow children to explore and notice different compositions; for example, 5 can be composed of 2 and 3 or 1 and 4 or 1 and 1 and 3. Encourage children to recognise that numbers can be composed of two or more parts. At this stage, children should be given the opportunity to explore this concept through play and physical activities. The part-whole model is introduced in the next step.","an introduction to decomposing numbers into two smallers number that sum together to make the original number and calling the sum the ""whole"" and the addends the ""parts""",critical_foci,baseline,2,Dyz50pr31Wc,Part and Whole - Beginning Math for Kids!,Miacademy_&_MiaPrep_Learning_Channel,00:08:04,0.8504,85.0,0.8502,"The transcript effectively introduces the concepts of 'parts' and 'whole' using relatable examples and clear language suitable for 5-6 year olds. It maintains focus on the single concept throughout, includes engaging prompts for counting, and uses a number bond to visually illustrate the relationship between parts and whole. However, the explanation could benefit from more pictorial examples to enhance understanding for visual learners."
Year 1_5-6_Autumn__Addition and subtraction within 10_1_Introduce parts and wholes,year-1__5-6__autumn__blank__addition-and-subtraction-within-10__1__introduce-parts-and-wholes,16,1,Year 1,5-6,Autumn,,Addition and subtraction within 10,Introduce parts and wholes,"begin to think about parts and wholes. While this reinforces and reminds children of what they have learned in Reception, they are unlikely to have been formally introduced to the language of “parts” and “whole”. Ensure time is spent identifying the parts and the whole during activities. Allow children to explore and notice different compositions; for example, 5 can be composed of 2 and 3 or 1 and 4 or 1 and 1 and 3. Encourage children to recognise that numbers can be composed of two or more parts. At this stage, children should be given the opportunity to explore this concept through play and physical activities. The part-whole model is introduced in the next step.","an introduction to decomposing numbers into two smallers number that sum together to make the original number and calling the sum the ""whole"" and the addends the ""parts""",critical_foci,baseline,3,F8x0qyjYIJQ,Number Bonds - Compose and Decompose Numbers,Miacademy_&_MiaPrep_Learning_Channel,00:05:00,0.7732,60.0,0.7039,"The transcript introduces the concept of parts and wholes, aligning with the curriculum objective, but it uses complex language and terms like 'decompose' and 'number bond' that may confuse young learners. While it attempts to engage students with prompts, the explanations could benefit from simpler language and more pictorial examples to enhance understanding for the target age group."
Year 1_5-6_Autumn__Addition and subtraction within 10_1_Introduce parts and wholes,year-1__5-6__autumn__blank__addition-and-subtraction-within-10__1__introduce-parts-and-wholes,16,1,Year 1,5-6,Autumn,,Addition and subtraction within 10,Introduce parts and wholes,"begin to think about parts and wholes. While this reinforces and reminds children of what they have learned in Reception, they are unlikely to have been formally introduced to the language of “parts” and “whole”. Ensure time is spent identifying the parts and the whole during activities. Allow children to explore and notice different compositions; for example, 5 can be composed of 2 and 3 or 1 and 4 or 1 and 1 and 3. Encourage children to recognise that numbers can be composed of two or more parts. At this stage, children should be given the opportunity to explore this concept through play and physical activities. The part-whole model is introduced in the next step.","an introduction to decomposing numbers into two smallers number that sum together to make the original number and calling the sum the ""whole"" and the addends the ""parts""",critical_foci,candidate,1,bYRkptZ97c4,Parts and Whole - Learn To Break Numbers Into Parts,Miacademy_&_MiaPrep_Learning_Channel,00:08:26,0.8232,85.0,0.8339,"The transcript effectively introduces the concepts of parts and wholes using relatable language and clear examples, such as the snap cubes and number bonds. It maintains a focus on the single concept throughout, uses age-appropriate language, and includes prompts for student engagement. However, it could benefit from more pictorial representations to further illustrate the concepts visually."
Year 1_5-6_Autumn__Addition and subtraction within 10_1_Introduce parts and wholes,year-1__5-6__autumn__blank__addition-and-subtraction-within-10__1__introduce-parts-and-wholes,16,1,Year 1,5-6,Autumn,,Addition and subtraction within 10,Introduce parts and wholes,"begin to think about parts and wholes. While this reinforces and reminds children of what they have learned in Reception, they are unlikely to have been formally introduced to the language of “parts” and “whole”. Ensure time is spent identifying the parts and the whole during activities. Allow children to explore and notice different compositions; for example, 5 can be composed of 2 and 3 or 1 and 4 or 1 and 1 and 3. Encourage children to recognise that numbers can be composed of two or more parts. At this stage, children should be given the opportunity to explore this concept through play and physical activities. The part-whole model is introduced in the next step.","an introduction to decomposing numbers into two smallers number that sum together to make the original number and calling the sum the ""whole"" and the addends the ""parts""",critical_foci,candidate,2,Dyz50pr31Wc,Part and Whole - Beginning Math for Kids!,Miacademy_&_MiaPrep_Learning_Channel,00:08:04,0.7987,85.0,0.8192,"The transcript effectively introduces the concepts of 'parts' and 'whole' using relatable examples and clear language suitable for 5-6 year olds. It maintains focus on the single concept throughout, includes engaging prompts for counting, and uses a number bond to visually illustrate the relationship between parts and whole. However, the explanation could benefit from more pictorial examples to enhance understanding for visual learners."
Year 1_5-6_Autumn__Addition and subtraction within 10_1_Introduce parts and wholes,year-1__5-6__autumn__blank__addition-and-subtraction-within-10__1__introduce-parts-and-wholes,16,1,Year 1,5-6,Autumn,,Addition and subtraction within 10,Introduce parts and wholes,"begin to think about parts and wholes. While this reinforces and reminds children of what they have learned in Reception, they are unlikely to have been formally introduced to the language of “parts” and “whole”. Ensure time is spent identifying the parts and the whole during activities. Allow children to explore and notice different compositions; for example, 5 can be composed of 2 and 3 or 1 and 4 or 1 and 1 and 3. Encourage children to recognise that numbers can be composed of two or more parts. At this stage, children should be given the opportunity to explore this concept through play and physical activities. The part-whole model is introduced in the next step.","an introduction to decomposing numbers into two smallers number that sum together to make the original number and calling the sum the ""whole"" and the addends the ""parts""",critical_foci,candidate,3,F8x0qyjYIJQ,Number Bonds - Compose and Decompose Numbers,Miacademy_&_MiaPrep_Learning_Channel,00:05:00,0.8263,60.0,0.7358,"The transcript introduces the concept of parts and wholes, aligning with the curriculum objective, but it uses complex language and terms like 'decompose' and 'number bond' that may confuse young learners. While it attempts to engage students with prompts, the explanations could benefit from simpler language and more pictorial examples to enhance understanding for the target age group."
Year 1_5-6_Autumn__Addition and subtraction within 10_2_Part-whole model,year-1__5-6__autumn__blank__addition-and-subtraction-within-10__2__part-whole-model,17,2,Year 1,5-6,Autumn,,Addition and subtraction within 10,Part-whole model,"Now that children have explored parts and wholes, in this small step they are introduced to the part-whole model. This is sometimes referred to as a “cherry model”. The main teaching point is for children to see that a whole group of objects can be composed of two or more parts and that they can represent this using a part-whole model. The group can be split in a variety of different ways. Draw children’s attention to the fact that the parts cannot be bigger than the whole group. Provide children with laminated part-whole models, so that they can experiment with physical objects – either drawing or placing pictures on the part-whole model. Encourage them to describe what they do by saying full sentences aloud. Children should be comfortable describing the parts and wholes in a variety of ways, sometimes starting with the whole and at other times with a part.",a demonstration and practise of the part whole model or cherry model of addition,critical_foci,baseline,1,Dyz50pr31Wc,Part and Whole - Beginning Math for Kids!,Miacademy_&_MiaPrep_Learning_Channel,00:08:04,0.841,85.0,0.8446,"The transcript effectively introduces the part-whole model through relatable examples and clear explanations, maintaining focus on the core concept throughout. It uses simple language suitable for 5-6 year olds, incorporates student engagement prompts, and provides visual analogies like the number bond, though it could benefit from more pictorial representations to enhance understanding."
Year 1_5-6_Autumn__Addition and subtraction within 10_2_Part-whole model,year-1__5-6__autumn__blank__addition-and-subtraction-within-10__2__part-whole-model,17,2,Year 1,5-6,Autumn,,Addition and subtraction within 10,Part-whole model,"Now that children have explored parts and wholes, in this small step they are introduced to the part-whole model. This is sometimes referred to as a “cherry model”. The main teaching point is for children to see that a whole group of objects can be composed of two or more parts and that they can represent this using a part-whole model. The group can be split in a variety of different ways. Draw children’s attention to the fact that the parts cannot be bigger than the whole group. Provide children with laminated part-whole models, so that they can experiment with physical objects – either drawing or placing pictures on the part-whole model. Encourage them to describe what they do by saying full sentences aloud. Children should be comfortable describing the parts and wholes in a variety of ways, sometimes starting with the whole and at other times with a part.",a demonstration and practise of the part whole model or cherry model of addition,critical_foci,baseline,2,bYRkptZ97c4,Parts and Whole - Learn To Break Numbers Into Parts,Miacademy_&_MiaPrep_Learning_Channel,00:08:26,0.824,85.0,0.8344,"The transcript effectively introduces the part-whole model using relatable language and clear examples, such as the snap cubes and number bonds, which align well with the curriculum objective. The explanations are mostly simple and engaging, with prompts for student participation, although some phrases could be simplified further for clarity."
Year 1_5-6_Autumn__Addition and subtraction within 10_2_Part-whole model,year-1__5-6__autumn__blank__addition-and-subtraction-within-10__2__part-whole-model,17,2,Year 1,5-6,Autumn,,Addition and subtraction within 10,Part-whole model,"Now that children have explored parts and wholes, in this small step they are introduced to the part-whole model. This is sometimes referred to as a “cherry model”. The main teaching point is for children to see that a whole group of objects can be composed of two or more parts and that they can represent this using a part-whole model. The group can be split in a variety of different ways. Draw children’s attention to the fact that the parts cannot be bigger than the whole group. Provide children with laminated part-whole models, so that they can experiment with physical objects – either drawing or placing pictures on the part-whole model. Encourage them to describe what they do by saying full sentences aloud. Children should be comfortable describing the parts and wholes in a variety of ways, sometimes starting with the whole and at other times with a part.",a demonstration and practise of the part whole model or cherry model of addition,critical_foci,baseline,3,aK3FKEZJKec,Addition and Subtraction Fact Families | EasyTeaching,EasyTeaching,00:04:23,0.8014,45.0,0.6609,"The transcript introduces the part-whole model but lacks clarity and focus on the specific concept for young learners. The language is too complex for the age group, and while it attempts to explain relationships between addition and subtraction, it does not adequately engage students or provide simple, relatable examples that would help them grasp the concept effectively."
Year 1_5-6_Autumn__Addition and subtraction within 10_2_Part-whole model,year-1__5-6__autumn__blank__addition-and-subtraction-within-10__2__part-whole-model,17,2,Year 1,5-6,Autumn,,Addition and subtraction within 10,Part-whole model,"Now that children have explored parts and wholes, in this small step they are introduced to the part-whole model. This is sometimes referred to as a “cherry model”. The main teaching point is for children to see that a whole group of objects can be composed of two or more parts and that they can represent this using a part-whole model. The group can be split in a variety of different ways. Draw children’s attention to the fact that the parts cannot be bigger than the whole group. Provide children with laminated part-whole models, so that they can experiment with physical objects – either drawing or placing pictures on the part-whole model. Encourage them to describe what they do by saying full sentences aloud. Children should be comfortable describing the parts and wholes in a variety of ways, sometimes starting with the whole and at other times with a part.",a demonstration and practise of the part whole model or cherry model of addition,critical_foci,candidate,1,nsLD1XDzmZY,"Addition helps with Subtraction, Number Bonds",Jaclyn_Hanna,00:06:17,0.7152,75.0,0.7291,"The transcript effectively introduces the part-whole model and demonstrates how addition relates to subtraction, aligning with the curriculum objective. However, while the language is mostly appropriate for young learners, it occasionally uses terms like 'fact family' without clear definitions, which could confuse them. The explanations are somewhat repetitive, and while there are some prompts for engagement, they could be more interactive to maintain attention."
Year 1_5-6_Autumn__Addition and subtraction within 10_2_Part-whole model,year-1__5-6__autumn__blank__addition-and-subtraction-within-10__2__part-whole-model,17,2,Year 1,5-6,Autumn,,Addition and subtraction within 10,Part-whole model,"Now that children have explored parts and wholes, in this small step they are introduced to the part-whole model. This is sometimes referred to as a “cherry model”. The main teaching point is for children to see that a whole group of objects can be composed of two or more parts and that they can represent this using a part-whole model. The group can be split in a variety of different ways. Draw children’s attention to the fact that the parts cannot be bigger than the whole group. Provide children with laminated part-whole models, so that they can experiment with physical objects – either drawing or placing pictures on the part-whole model. Encourage them to describe what they do by saying full sentences aloud. Children should be comfortable describing the parts and wholes in a variety of ways, sometimes starting with the whole and at other times with a part.",a demonstration and practise of the part whole model or cherry model of addition,critical_foci,candidate,2,coq0PP9feec,Number bonds to 20 | Maths for kids | DoodleLearning,DoodleLearning,00:05:12,0.7314,60.0,0.6788,"The transcript introduces the part-whole model and number bonds effectively but lacks a clear focus on the specific part-whole model for addition within 10, which is the target objective. While it uses 10 frames and provides some examples, the language is slightly complex for 5-6 year-olds, and it could benefit from more engaging prompts and simpler explanations to maintain student interest."
Year 1_5-6_Autumn__Addition and subtraction within 10_2_Part-whole model,year-1__5-6__autumn__blank__addition-and-subtraction-within-10__2__part-whole-model,17,2,Year 1,5-6,Autumn,,Addition and subtraction within 10,Part-whole model,"Now that children have explored parts and wholes, in this small step they are introduced to the part-whole model. This is sometimes referred to as a “cherry model”. The main teaching point is for children to see that a whole group of objects can be composed of two or more parts and that they can represent this using a part-whole model. The group can be split in a variety of different ways. Draw children’s attention to the fact that the parts cannot be bigger than the whole group. Provide children with laminated part-whole models, so that they can experiment with physical objects – either drawing or placing pictures on the part-whole model. Encourage them to describe what they do by saying full sentences aloud. Children should be comfortable describing the parts and wholes in a variety of ways, sometimes starting with the whole and at other times with a part.",a demonstration and practise of the part whole model or cherry model of addition,critical_foci,candidate,3,8gi7KTzMoGY,Finding a Missing Part | Maths with Mrs B.,Maths_with_Mrs_B,00:03:35,0.725,60.0,0.675,"The transcript provides a clear and focused explanation of the part-whole model, using simple language appropriate for young learners. However, it lacks sufficient engagement prompts and does not introduce new terms with clear definitions, which could help reinforce understanding of the core concept."
Year 1_5-6_Autumn__Addition and subtraction within 10_3_Write number sentences,year-1__5-6__autumn__blank__addition-and-subtraction-within-10__3__write-number-sentences,18,3,Year 1,5-6,Autumn,,Addition and subtraction within 10,Write number sentences,"learn that the addition symbol (+) can be used to represent combining two or more parts and the equals symbol (=) can be used to show the equivalence between the whole and the sum of the parts. At this stage, children consider a specific order to the number sentence (a + b = c). They focus on the language associated with this number sentence, for example 7 apples plus 3 apples is equal to 10 apples. Once understanding is established, children explore number sentences written in a different order, such as 4 = 1 + 3 “First, then, now” stories are a great way to link real-life situations to the number sentences and part-whole models.",a demonstration of writing single digit addition sums in sentences from left to right containing the plus symbol + and equals symbol =,critical_foci,baseline,1,BmSc0pDbsxY,Addition Sentences - Learn To Read and Solve Addition for Kids,Miacademy_&_MiaPrep_Learning_Channel,00:05:27,0.917,85.0,0.8902,"The transcript effectively introduces the addition and equals symbols in a clear and engaging manner, aligning well with the curriculum objective. It uses relatable number stories and visual aids like number bonds, which help illustrate the concepts. However, it could improve by simplifying some language and ensuring that all new terms are clearly defined for the young audience."
Year 1_5-6_Autumn__Addition and subtraction within 10_3_Write number sentences,year-1__5-6__autumn__blank__addition-and-subtraction-within-10__3__write-number-sentences,18,3,Year 1,5-6,Autumn,,Addition and subtraction within 10,Write number sentences,"learn that the addition symbol (+) can be used to represent combining two or more parts and the equals symbol (=) can be used to show the equivalence between the whole and the sum of the parts. At this stage, children consider a specific order to the number sentence (a + b = c). They focus on the language associated with this number sentence, for example 7 apples plus 3 apples is equal to 10 apples. Once understanding is established, children explore number sentences written in a different order, such as 4 = 1 + 3 “First, then, now” stories are a great way to link real-life situations to the number sentences and part-whole models.",a demonstration of writing single digit addition sums in sentences from left to right containing the plus symbol + and equals symbol =,critical_foci,baseline,2,ygKtziIncjk,Use number sentence to show complements | Number bonds | 2021,E_Learning,00:05:44,0.8503,25.0,0.6102,"The transcript lacks focus on the target curriculum objective of teaching addition and subtraction within 10, as it introduces complex concepts like complements of 20 and 100, which are beyond the understanding of 5-6 year olds. Additionally, the language used is too complex and includes many unrelated terms, making it difficult for young learners to grasp the core concept of number sentences."
Year 1_5-6_Autumn__Addition and subtraction within 10_3_Write number sentences,year-1__5-6__autumn__blank__addition-and-subtraction-within-10__3__write-number-sentences,18,3,Year 1,5-6,Autumn,,Addition and subtraction within 10,Write number sentences,"learn that the addition symbol (+) can be used to represent combining two or more parts and the equals symbol (=) can be used to show the equivalence between the whole and the sum of the parts. At this stage, children consider a specific order to the number sentence (a + b = c). They focus on the language associated with this number sentence, for example 7 apples plus 3 apples is equal to 10 apples. Once understanding is established, children explore number sentences written in a different order, such as 4 = 1 + 3 “First, then, now” stories are a great way to link real-life situations to the number sentences and part-whole models.",a demonstration of writing single digit addition sums in sentences from left to right containing the plus symbol + and equals symbol =,critical_foci,baseline,3,oOgm6x6XakM,What are Inverse Operation: Addition And Subtraction | The Maths Guy,The_Maths_Guy!,00:05:24,0.8428,25.0,0.6057,"The transcript is not effectively aligned with the target curriculum objective for 5-6 year-olds, as it introduces complex concepts like inverse operations and number families that are too advanced for this age group. The language used is also overly complex and lacks engaging, age-appropriate examples or visuals that would help young learners understand basic addition and subtraction number sentences."
Year 1_5-6_Autumn__Addition and subtraction within 10_3_Write number sentences,year-1__5-6__autumn__blank__addition-and-subtraction-within-10__3__write-number-sentences,18,3,Year 1,5-6,Autumn,,Addition and subtraction within 10,Write number sentences,"learn that the addition symbol (+) can be used to represent combining two or more parts and the equals symbol (=) can be used to show the equivalence between the whole and the sum of the parts. At this stage, children consider a specific order to the number sentence (a + b = c). They focus on the language associated with this number sentence, for example 7 apples plus 3 apples is equal to 10 apples. Once understanding is established, children explore number sentences written in a different order, such as 4 = 1 + 3 “First, then, now” stories are a great way to link real-life situations to the number sentences and part-whole models.",a demonstration of writing single digit addition sums in sentences from left to right containing the plus symbol + and equals symbol =,critical_foci,candidate,1,BmSc0pDbsxY,Addition Sentences - Learn To Read and Solve Addition for Kids,Miacademy_&_MiaPrep_Learning_Channel,00:05:27,0.7651,85.0,0.799,"The transcript effectively introduces the addition and equals symbols in a clear and engaging manner, aligning well with the curriculum objective. It uses relatable number stories and visual aids like number bonds, which help illustrate the concepts. However, it could improve by simplifying some language and ensuring that all new terms are clearly defined for the young audience."
Year 1_5-6_Autumn__Addition and subtraction within 10_3_Write number sentences,year-1__5-6__autumn__blank__addition-and-subtraction-within-10__3__write-number-sentences,18,3,Year 1,5-6,Autumn,,Addition and subtraction within 10,Write number sentences,"learn that the addition symbol (+) can be used to represent combining two or more parts and the equals symbol (=) can be used to show the equivalence between the whole and the sum of the parts. At this stage, children consider a specific order to the number sentence (a + b = c). They focus on the language associated with this number sentence, for example 7 apples plus 3 apples is equal to 10 apples. Once understanding is established, children explore number sentences written in a different order, such as 4 = 1 + 3 “First, then, now” stories are a great way to link real-life situations to the number sentences and part-whole models.",a demonstration of writing single digit addition sums in sentences from left to right containing the plus symbol + and equals symbol =,critical_foci,candidate,2,lg58lQzvrjA,Fact Families | Inverse | Maths with Mrs B.,Maths_with_Mrs_B,00:03:09,0.7769,65.0,0.7261,"The transcript introduces the concept of fact families effectively but lacks clarity in language and structure for young learners. While it provides some examples, the explanation could be simplified, and the engagement prompts could be more interactive to maintain the attention of 5-6 year-olds."
Year 1_5-6_Autumn__Addition and subtraction within 10_3_Write number sentences,year-1__5-6__autumn__blank__addition-and-subtraction-within-10__3__write-number-sentences,18,3,Year 1,5-6,Autumn,,Addition and subtraction within 10,Write number sentences,"learn that the addition symbol (+) can be used to represent combining two or more parts and the equals symbol (=) can be used to show the equivalence between the whole and the sum of the parts. At this stage, children consider a specific order to the number sentence (a + b = c). They focus on the language associated with this number sentence, for example 7 apples plus 3 apples is equal to 10 apples. Once understanding is established, children explore number sentences written in a different order, such as 4 = 1 + 3 “First, then, now” stories are a great way to link real-life situations to the number sentences and part-whole models.",a demonstration of writing single digit addition sums in sentences from left to right containing the plus symbol + and equals symbol =,critical_foci,candidate,3,oOgm6x6XakM,What are Inverse Operation: Addition And Subtraction | The Maths Guy,The_Maths_Guy!,00:05:24,0.7835,25.0,0.5701,"The transcript is not effectively aligned with the target curriculum objective for 5-6 year-olds, as it introduces complex concepts like inverse operations and number families that are too advanced for this age group. The language used is also overly complex and lacks engaging, age-appropriate examples or visuals that would help young learners understand basic addition and subtraction number sentences."
Year 1_5-6_Autumn__Addition and subtraction within 10_5_Number bonds within 10,year-1__5-6__autumn__blank__addition-and-subtraction-within-10__5__number-bonds-within-10,20,5,Year 1,5-6,Autumn,,Addition and subtraction within 10,Number bonds within 10,"combine their knowledge of the part-whole model and addition facts to explore number bonds within 10 Starting with the whole, children break numbers into parts and explore how many different ways a number can be partitioned. Double-sided counters and ten frames are useful concrete resources, together with dot patterns. Children will see numbers made from dot patterns differently, for example some may see 6 as being made up of 5 and 1, while others may see it as being made up of two 3s. Exploring patterns is a good way to encourage discussion and expose children to different ways of thinking. Throughout this step, continue to look at number sentences written with the symbols in different places and talk about the commutative nature of the calculations, for example 3 + 1 = 4 is the same as 1 + 3 = 4","a demonstration of all the combinations of pairs of single digit numbers that can be combined to sum to 10, a demonstration of all the number bonds below/up to/within ten",critical_foci,baseline,1,bYRkptZ97c4,Parts and Whole - Learn To Break Numbers Into Parts,Miacademy_&_MiaPrep_Learning_Channel,00:08:26,0.8764,85.0,0.8658,"The transcript effectively introduces the concept of parts and wholes using relatable language and visual aids like snap cubes and number bonds, which align well with the target curriculum objective. It maintains focus on the single concept of number bonds within 10, uses simple language appropriate for young learners, and includes engaging prompts for student participation. However, it could benefit from slightly clearer definitions of terms like 'parts' and 'whole' to further enhance understanding."
Year 1_5-6_Autumn__Addition and subtraction within 10_5_Number bonds within 10,year-1__5-6__autumn__blank__addition-and-subtraction-within-10__5__number-bonds-within-10,20,5,Year 1,5-6,Autumn,,Addition and subtraction within 10,Number bonds within 10,"combine their knowledge of the part-whole model and addition facts to explore number bonds within 10 Starting with the whole, children break numbers into parts and explore how many different ways a number can be partitioned. Double-sided counters and ten frames are useful concrete resources, together with dot patterns. Children will see numbers made from dot patterns differently, for example some may see 6 as being made up of 5 and 1, while others may see it as being made up of two 3s. Exploring patterns is a good way to encourage discussion and expose children to different ways of thinking. Throughout this step, continue to look at number sentences written with the symbols in different places and talk about the commutative nature of the calculations, for example 3 + 1 = 4 is the same as 1 + 3 = 4","a demonstration of all the combinations of pairs of single digit numbers that can be combined to sum to 10, a demonstration of all the number bonds below/up to/within ten",critical_foci,baseline,2,coq0PP9feec,Number bonds to 20 | Maths for kids | DoodleLearning,DoodleLearning,00:05:12,0.8547,50.0,0.7128,"The transcript introduces the concept of number bonds but focuses on bonds to 20 instead of the target objective of bonds within 10, which may confuse young learners. While it uses 10 frames and attempts to engage students with prompts, the language is somewhat complex for the age group, and the explanation lacks clarity and simplicity needed for effective understanding."
Year 1_5-6_Autumn__Addition and subtraction within 10_5_Number bonds within 10,year-1__5-6__autumn__blank__addition-and-subtraction-within-10__5__number-bonds-within-10,20,5,Year 1,5-6,Autumn,,Addition and subtraction within 10,Number bonds within 10,"combine their knowledge of the part-whole model and addition facts to explore number bonds within 10 Starting with the whole, children break numbers into parts and explore how many different ways a number can be partitioned. Double-sided counters and ten frames are useful concrete resources, together with dot patterns. Children will see numbers made from dot patterns differently, for example some may see 6 as being made up of 5 and 1, while others may see it as being made up of two 3s. Exploring patterns is a good way to encourage discussion and expose children to different ways of thinking. Throughout this step, continue to look at number sentences written with the symbols in different places and talk about the commutative nature of the calculations, for example 3 + 1 = 4 is the same as 1 + 3 = 4","a demonstration of all the combinations of pairs of single digit numbers that can be combined to sum to 10, a demonstration of all the number bonds below/up to/within ten",critical_foci,baseline,3,zwN93FvS7Mk,Maths for kids- 2 Digit addition using number bonds,Mathsforkids,00:07:48,0.8505,45.0,0.6903,"The transcript attempts to explain number bonds but lacks clarity and focus, making it difficult for young learners to grasp the concept. The language is overly complex and introduces multiple examples without sufficient pictorial or diagrammatic support, which is crucial for this age group. Additionally, the explanations are not structured in a way that promotes engagement or understanding of the core concept."
Year 1_5-6_Autumn__Addition and subtraction within 10_5_Number bonds within 10,year-1__5-6__autumn__blank__addition-and-subtraction-within-10__5__number-bonds-within-10,20,5,Year 1,5-6,Autumn,,Addition and subtraction within 10,Number bonds within 10,"combine their knowledge of the part-whole model and addition facts to explore number bonds within 10 Starting with the whole, children break numbers into parts and explore how many different ways a number can be partitioned. Double-sided counters and ten frames are useful concrete resources, together with dot patterns. Children will see numbers made from dot patterns differently, for example some may see 6 as being made up of 5 and 1, while others may see it as being made up of two 3s. Exploring patterns is a good way to encourage discussion and expose children to different ways of thinking. Throughout this step, continue to look at number sentences written with the symbols in different places and talk about the commutative nature of the calculations, for example 3 + 1 = 4 is the same as 1 + 3 = 4","a demonstration of all the combinations of pairs of single digit numbers that can be combined to sum to 10, a demonstration of all the number bonds below/up to/within ten",critical_foci,candidate,1,FY83JJF2BeI,What numbers make 10 | Make 10 with Frame and Number Bond |kindergarten  | Fun Learn Explore #make10,Fun_Learn_Explore,00:09:25,0.7864,85.0,0.8119,"The transcript effectively introduces the concept of number bonds within 10 using a 10 frame, which aligns well with the target curriculum objective. It maintains focus on the single concept of making 10 and uses simple language appropriate for 5-6 year-olds. However, while it includes engagement prompts, the introduction of terms like 'number bond' could be clearer with more explicit definitions and examples to enhance understanding."
